count,day,year,community_area,primary_type
4,331,2007,30,07
1,331,2007,30,08A
2,331,2007,30,08B
4,331,2007,30,14
1,331,2007,30,24
9,331,2007,30,26
3,331,2007,31,06
1,331,2007,31,07
2,331,2007,31,08B
3,331,2007,31,14
1,331,2007,31,15
1,331,2007,31,18
1,331,2007,31,24
1,331,2007,31,26
3,331,2007,32,03
1,331,2007,32,05
9,331,2007,32,06
1,331,2007,32,08A
1,331,2007,32,08B
2,331,2007,32,11
2,331,2007,32,18
7,331,2007,32,26
4,331,2007,33,06
1,331,2007,33,08A
1,331,2007,33,11
1,331,2007,33,16
1,331,2007,33,18
3,331,2007,33,26
2,331,2007,34,06
1,331,2007,34,08B
1,331,2007,34,11
1,331,2007,34,14
1,331,2007,34,18
1,331,2007,35,06
1,331,2007,35,07
1,331,2007,35,11
1,331,2007,35,26
3,331,2007,36,18
1,331,2007,36,26
1,331,2007,37,18
1,331,2007,38,05
1,331,2007,38,06
1,331,2007,38,08A
2,331,2007,38,08B
2,331,2007,38,11
1,331,2007,38,16
2,331,2007,38,18
1,331,2007,38,26
1,331,2007,39,04B
5,331,2007,39,06
2,331,2007,39,08B
1,331,2007,39,14
1,331,2007,39,18
1,331,2007,40,05
1,331,2007,40,06
2,331,2007,40,07
5,331,2007,40,08B
3,331,2007,40,14
3,331,2007,40,16
1,331,2007,40,18
1,331,2007,41,06
1,331,2007,41,08B
1,331,2007,41,10
1,331,2007,41,11
2,331,2007,41,26
1,331,2007,42,03
1,331,2007,42,05
2,331,2007,42,06
3,331,2007,42,08B
4,331,2007,42,18
2,331,2007,42,26
4,331,2007,43,03
2,331,2007,43,04A
2,331,2007,43,04B
4,331,2007,43,05
7,331,2007,43,06
1,331,2007,43,07
5,331,2007,43,08A
3,331,2007,43,08B
4,331,2007,43,14
4,331,2007,43,18
6,331,2007,43,26
2,331,2007,44,03
12,331,2007,44,06
1,331,2007,44,07
2,331,2007,44,08B
1,331,2007,44,10
2,331,2007,44,11
3,331,2007,44,14
6,331,2007,44,18
6,331,2007,44,26
1,331,2007,45,05
3,331,2007,45,06
1,331,2007,45,07
1,331,2007,45,08A
2,331,2007,45,14
1,331,2007,45,26
1,331,2007,46,04A
2,331,2007,46,05
3,331,2007,46,06
1,331,2007,46,07
1,331,2007,46,08A
2,331,2007,46,08B
2,331,2007,46,14
4,331,2007,46,18
1,331,2007,46,26
1,331,2007,47,03
2,331,2007,48,06
1,331,2007,48,08B
1,331,2007,48,11
2,331,2007,48,14
2,331,2007,48,18
1,331,2007,48,24
2,331,2007,48,26
1,331,2007,49,02
2,331,2007,49,03
2,331,2007,49,04B
2,331,2007,49,05
4,331,2007,49,06
1,331,2007,49,08A
4,331,2007,49,08B
1,331,2007,49,10
2,331,2007,49,14
1,331,2007,49,16
10,331,2007,49,18
1,331,2007,49,20
4,331,2007,49,26
2,331,2007,50,08B
1,331,2007,50,11
1,331,2007,50,20
1,331,2007,50,26
1,331,2007,51,04A
2,331,2007,51,05
2,331,2007,51,08B
1,331,2007,51,10
1,331,2007,51,26
1,331,2007,52,05
1,331,2007,53,03
1,331,2007,53,04A
2,331,2007,53,04B
3,331,2007,53,05
4,331,2007,53,06
1,331,2007,53,08A
2,331,2007,53,08B
1,331,2007,53,14
6,331,2007,53,18
1,331,2007,53,20
3,331,2007,53,26
1,331,2007,54,03
1,331,2007,54,05
1,331,2007,55,02
1,331,2007,55,14
1,331,2007,56,03
3,331,2007,56,05
1,331,2007,56,06
1,331,2007,56,08A
1,331,2007,56,11
1,331,2007,56,14
1,331,2007,56,15
1,331,2007,56,18
1,331,2007,56,26
2,331,2007,57,06
1,331,2007,57,26
1,331,2007,58,03
1,331,2007,58,04A
1,331,2007,58,07
1,331,2007,58,08B
2,331,2007,58,16
1,331,2007,58,24
1,331,2007,59,05
3,331,2007,59,06
1,331,2007,59,14
5,331,2007,60,06
2,331,2007,60,14
1,331,2007,60,18
1,331,2007,61,03
2,331,2007,61,04A
2,331,2007,61,04B
2,331,2007,61,05
3,331,2007,61,06
1,331,2007,61,08A
2,331,2007,61,08B
1,331,2007,61,11
6,331,2007,61,14
3,331,2007,61,18
2,331,2007,61,26
1,331,2007,62,06
2,331,2007,62,08B
1,331,2007,62,14
1,331,2007,62,26
1,331,2007,63,05
2,331,2007,63,06
1,331,2007,63,08B
1,331,2007,63,11
1,331,2007,64,08B
1,331,2007,64,26
4,331,2007,65,06
2,331,2007,65,14
2,331,2007,66,03
1,331,2007,66,05
3,331,2007,66,06
1,331,2007,66,08A
7,331,2007,66,08B
1,331,2007,66,10
2,331,2007,66,11
5,331,2007,66,14
2,331,2007,66,18
1,331,2007,66,24
2,331,2007,66,26
1,331,2007,67,03
1,331,2007,67,04A
3,331,2007,67,05
2,331,2007,67,06
3,331,2007,67,07
1,331,2007,67,08A
7,331,2007,67,08B
1,331,2007,67,10
1,331,2007,67,11
4,331,2007,67,14
1,331,2007,67,16
4,331,2007,67,18
3,331,2007,67,26
3,331,2007,68,03
1,331,2007,68,04B
8,331,2007,68,05
8,331,2007,68,06
2,331,2007,68,07
4,331,2007,68,08A
5,331,2007,68,08B
5,331,2007,68,14
1,331,2007,68,15
4,331,2007,68,16
14,331,2007,68,18
1,331,2007,68,20
2,331,2007,68,26
2,331,2007,69,03
2,331,2007,69,04A
1,331,2007,69,04B
1,331,2007,69,05
5,331,2007,69,06
5,331,2007,69,08B
2,331,2007,69,14
1,331,2007,69,15
4,331,2007,69,18
1,331,2007,69,24
3,331,2007,69,26
5,331,2007,70,06
3,331,2007,70,14
1,331,2007,70,26
1,331,2007,71,03
9,331,2007,71,05
4,331,2007,71,06
1,331,2007,71,07
4,331,2007,71,08A
2,331,2007,71,08B
1,331,2007,71,10
1,331,2007,71,16
6,331,2007,71,18
1,331,2007,71,26
3,331,2007,72,06
1,331,2007,72,18
1,331,2007,73,07
4,331,2007,73,08B
1,331,2007,73,10
3,331,2007,73,14
1,331,2007,73,17
2,331,2007,73,18
1,331,2007,73,20
1,331,2007,73,26
1,331,2007,74,06
1,331,2007,74,26
2,331,2007,75,03
3,331,2007,75,06
1,331,2007,75,08B
1,331,2007,75,11
2,331,2007,75,18
2,331,2007,76,06
1,331,2007,76,08B
7,331,2007,76,26
3,331,2007,77,06
2,331,2007,77,08B
1,331,2007,77,10
1,331,2007,77,11
1,331,2007,77,14
1,331,2007,,06
4,332,2007,1,06
1,332,2007,1,07
4,332,2007,1,08B
3,332,2007,1,11
1,332,2007,1,18
3,332,2007,1,26
1,332,2007,2,04A
2,332,2007,2,06
1,332,2007,2,07
1,332,2007,2,08A
2,332,2007,2,08B
5,332,2007,2,18
1,332,2007,2,26
4,332,2007,3,06
1,332,2007,3,08A
2,332,2007,3,08B
1,332,2007,3,18
2,332,2007,3,26
1,332,2007,4,05
2,332,2007,4,06
2,332,2007,4,07
1,332,2007,4,08A
1,332,2007,4,08B
2,332,2007,4,14
1,332,2007,4,16
2,332,2007,4,18
1,332,2007,5,03
2,332,2007,5,06
1,332,2007,5,07
1,332,2007,5,08B
1,332,2007,5,14
1,332,2007,5,18
2,332,2007,6,03
1,332,2007,6,05
12,332,2007,6,06
1,332,2007,6,07
1,332,2007,6,08A
2,332,2007,6,08B
1,332,2007,6,14
2,332,2007,6,26
2,332,2007,7,03
1,332,2007,7,04B
4,332,2007,7,05
3,332,2007,7,06
1,332,2007,7,07
2,332,2007,7,08B
2,332,2007,7,18
3,332,2007,7,26
2,332,2007,8,03
1,332,2007,8,05
14,332,2007,8,06
4,332,2007,8,08B
3,332,2007,8,11
1,332,2007,8,12
2,332,2007,8,14
1,332,2007,8,16
2,332,2007,8,18
4,332,2007,8,26
2,332,2007,9,06
2,332,2007,10,14
1,332,2007,10,18
1,332,2007,10,26
1,332,2007,11,14
1,332,2007,12,06
1,332,2007,12,14
1,332,2007,12,26
3,332,2007,13,05
1,332,2007,13,06
2,332,2007,13,08A
1,332,2007,14,06
1,332,2007,14,07
1,332,2007,14,08A
1,332,2007,14,14
1,332,2007,14,18
1,332,2007,14,24
1,332,2007,14,26
3,332,2007,15,03
2,332,2007,15,05
2,332,2007,15,06
1,332,2007,15,08A
1,332,2007,15,08B
5,332,2007,15,14
2,332,2007,15,18
4,332,2007,16,06
1,332,2007,16,08A
1,332,2007,16,08B
5,332,2007,16,14
1,332,2007,16,18
1,332,2007,16,26
3,332,2007,17,06
1,332,2007,17,07
3,332,2007,17,08B
1,332,2007,17,26
1,332,2007,18,04B
1,332,2007,18,14
1,332,2007,19,03
1,332,2007,19,04B
5,332,2007,19,06
1,332,2007,19,07
1,332,2007,19,08A
2,332,2007,19,08B
1,332,2007,19,11
3,332,2007,19,14
2,332,2007,19,18
1,332,2007,19,26
1,332,2007,20,05
1,332,2007,20,06
1,332,2007,20,07
4,332,2007,20,08B
1,332,2007,21,03
1,332,2007,21,04A
2,332,2007,21,04B
2,332,2007,21,05
5,332,2007,21,06
1,332,2007,21,07
2,332,2007,21,08B
1,332,2007,21,18
2,332,2007,21,26
1,332,2007,22,03
3,332,2007,22,05
3,332,2007,22,06
2,332,2007,22,07
1,332,2007,22,08A
3,332,2007,22,08B
1,332,2007,22,14
1,332,2007,22,22
1,332,2007,22,26
1,332,2007,23,03
1,332,2007,23,04A
3,332,2007,23,05
4,332,2007,23,06
2,332,2007,23,07
4,332,2007,23,08A
2,332,2007,23,08B
2,332,2007,23,14
2,332,2007,23,15
10,332,2007,23,18
1,332,2007,23,22
5,332,2007,23,26
2,332,2007,24,03
1,332,2007,24,04A
5,332,2007,24,05
14,332,2007,24,06
1,332,2007,24,07
2,332,2007,24,08A
7,332,2007,24,08B
1,332,2007,24,09
8,332,2007,24,14
1,332,2007,24,15
1,332,2007,24,18
2,332,2007,24,26
2,332,2007,25,03
3,332,2007,25,05
3,332,2007,25,06
3,332,2007,25,07
8,332,2007,25,08A
8,332,2007,25,08B
7,332,2007,25,14
1,332,2007,25,15
3,332,2007,25,16
30,332,2007,25,18
1,332,2007,25,20
1,332,2007,25,22
3,332,2007,25,24
8,332,2007,25,26
2,332,2007,26,03
2,332,2007,26,05
1,332,2007,26,06
1,332,2007,26,08A
5,332,2007,26,08B
3,332,2007,26,14
7,332,2007,26,18
2,332,2007,26,26
3,332,2007,27,03
1,332,2007,27,04A
2,332,2007,27,06
3,332,2007,27,08B
3,332,2007,27,16
3,332,2007,27,18
1,332,2007,27,20
2,332,2007,27,26
1,332,2007,28,04A
1,332,2007,28,05
6,332,2007,28,06
2,332,2007,28,07
4,332,2007,28,08B
1,332,2007,28,10
2,332,2007,28,11
6,332,2007,28,14
4,332,2007,28,18
1,332,2007,28,24
8,332,2007,28,26
1,332,2007,29,03
3,332,2007,29,04B
2,332,2007,29,06
1,332,2007,29,07
2,332,2007,29,08A
4,332,2007,29,08B
1,332,2007,29,14
6,332,2007,29,18
5,332,2007,29,26
2,332,2007,30,03
1,332,2007,30,05
1,332,2007,30,06
5,332,2007,30,07
1,332,2007,30,08A
2,332,2007,30,08B
2,332,2007,30,14
2,332,2007,30,18
3,332,2007,30,26
1,332,2007,31,03
1,332,2007,31,04B
1,332,2007,31,05
3,332,2007,31,06
1,332,2007,31,07
2,332,2007,31,08A
1,332,2007,31,08B
2,332,2007,31,14
1,332,2007,31,18
1,332,2007,31,24
1,332,2007,31,26
1,332,2007,32,03
14,332,2007,32,06
3,332,2007,32,08A
3,332,2007,32,08B
2,332,2007,32,11
1,332,2007,32,14
1,332,2007,32,16
2,332,2007,32,22
3,332,2007,32,26
5,332,2007,33,06
1,332,2007,33,08A
1,332,2007,33,08B
1,332,2007,33,11
1,332,2007,33,14
3,332,2007,33,18
3,332,2007,33,26
2,332,2007,35,05
3,332,2007,35,06
1,332,2007,35,07
2,332,2007,35,08B
2,332,2007,35,14
1,332,2007,35,15
1,332,2007,35,26
1,332,2007,36,05
1,332,2007,36,06
1,332,2007,36,08A
1,332,2007,36,08B
2,332,2007,36,18
2,332,2007,37,08B
2,332,2007,37,18
2,332,2007,37,26
1,332,2007,38,04A
1,332,2007,38,04B
1,332,2007,38,05
2,332,2007,38,06
1,332,2007,38,08A
1,332,2007,38,14
1,332,2007,38,16
2,332,2007,38,18
1,332,2007,38,26
2,332,2007,39,03
1,332,2007,39,05
4,332,2007,39,06
2,332,2007,39,08B
1,332,2007,39,18
1,332,2007,39,26
1,332,2007,40,04A
1,332,2007,40,06
3,332,2007,40,08B
1,332,2007,40,14
1,332,2007,40,18
3,332,2007,40,26
1,332,2007,41,03
1,332,2007,41,05
1,332,2007,41,06
1,332,2007,41,08B
1,332,2007,41,18
1,332,2007,42,04B
4,332,2007,42,05
1,332,2007,42,06
1,332,2007,42,08A
3,332,2007,42,14
2,332,2007,42,18
2,332,2007,42,26
3,332,2007,43,03
5,332,2007,43,05
11,332,2007,43,06
2,332,2007,43,07
1,332,2007,43,08A
8,332,2007,43,08B
7,332,2007,43,14
8,332,2007,43,18
7,332,2007,43,26
1,332,2007,44,03
1,332,2007,44,04A
1,332,2007,44,04B
1,332,2007,44,05
3,332,2007,44,06
3,332,2007,44,07
5,332,2007,44,08B
2,332,2007,44,14
3,332,2007,44,18
1,332,2007,44,24
4,332,2007,44,26
1,332,2007,45,03
3,332,2007,45,05
1,332,2007,45,14
2,332,2007,46,03
1,332,2007,46,04B
3,332,2007,46,05
2,332,2007,46,06
2,332,2007,46,07
1,332,2007,46,08A
2,332,2007,46,08B
1,332,2007,46,11
3,332,2007,46,18
1,332,2007,47,14
1,332,2007,48,03
2,332,2007,48,05
3,332,2007,48,06
2,332,2007,48,08B
2,332,2007,48,14
1,332,2007,48,18
2,332,2007,49,03
1,332,2007,49,04A
1,332,2007,49,05
7,332,2007,49,06
1,332,2007,49,07
3,332,2007,49,08A
5,332,2007,49,08B
1,332,2007,49,11
5,332,2007,49,14
7,332,2007,49,18
6,332,2007,49,26
1,332,2007,50,04B
1,332,2007,50,06
2,332,2007,50,08B
1,332,2007,50,14
2,332,2007,50,26
1,332,2007,51,06
1,332,2007,51,08B
1,332,2007,51,11
2,332,2007,51,14
1,332,2007,52,05
1,332,2007,52,06
1,332,2007,52,08A
1,332,2007,52,08B
1,332,2007,52,14
1,332,2007,52,18
2,332,2007,53,05
2,332,2007,53,06
4,332,2007,53,08B
1,332,2007,53,11
5,332,2007,53,14
4,332,2007,53,18
1,332,2007,53,26
1,332,2007,54,04B
1,332,2007,54,05
1,332,2007,54,14
1,332,2007,55,06
1,332,2007,55,08A
1,332,2007,55,18
1,332,2007,55,20
1,332,2007,56,04B
2,332,2007,56,06
2,332,2007,56,14
1,332,2007,56,18
1,332,2007,56,26
1,332,2007,57,03
1,332,2007,57,06
1,332,2007,57,07
1,332,2007,57,08B
1,332,2007,57,14
1,332,2007,57,16
5,332,2007,58,06
2,332,2007,58,08B
2,332,2007,58,11
2,332,2007,58,14
2,332,2007,58,18
3,332,2007,58,26
1,332,2007,59,04A
1,332,2007,59,06
2,332,2007,59,14
1,332,2007,59,15
1,332,2007,60,06
1,332,2007,60,08B
2,332,2007,60,14
2,332,2007,60,18
1,332,2007,61,02
1,332,2007,61,03
1,332,2007,61,04A
1,332,2007,61,05
4,332,2007,61,06
1,332,2007,61,07
1,332,2007,61,08A
1,332,2007,61,08B
1,332,2007,61,13
3,332,2007,61,14
1,332,2007,61,17
3,332,2007,61,18
1,332,2007,61,24
3,332,2007,61,26
1,332,2007,62,08B
2,332,2007,62,14
1,332,2007,63,04A
1,332,2007,63,05
2,332,2007,63,06
1,332,2007,63,08B
1,332,2007,63,14
2,332,2007,63,18
1,332,2007,63,26
1,332,2007,64,05
1,332,2007,64,08A
2,332,2007,64,14
1,332,2007,64,18
1,332,2007,64,26
1,332,2007,65,03
3,332,2007,65,08B
1,332,2007,65,24
4,332,2007,66,03
1,332,2007,66,05
8,332,2007,66,06
3,332,2007,66,08A
3,332,2007,66,08B
3,332,2007,66,14
1,332,2007,66,15
6,332,2007,66,18
3,332,2007,66,26
1,332,2007,67,01A
1,332,2007,67,03
1,332,2007,67,04A
3,332,2007,67,05
8,332,2007,67,06
3,332,2007,67,07
4,332,2007,67,08B
1,332,2007,67,11
7,332,2007,67,14
3,332,2007,67,16
3,332,2007,67,18
1,332,2007,67,19
1,332,2007,67,24
1,332,2007,67,26
2,332,2007,68,03
2,332,2007,68,04A
1,332,2007,68,04B
1,332,2007,68,05
8,332,2007,68,06
1,332,2007,68,08A
7,332,2007,68,08B
1,332,2007,68,10
1,332,2007,68,11
1,332,2007,68,14
5,332,2007,68,18
4,332,2007,68,26
1,332,2007,69,03
1,332,2007,69,04A
1,332,2007,69,05
4,332,2007,69,06
2,332,2007,69,07
1,332,2007,69,08A
4,332,2007,69,08B
2,332,2007,69,14
3,332,2007,69,18
1,332,2007,69,20
3,332,2007,69,26
1,332,2007,70,03
2,332,2007,70,05
4,332,2007,70,06
2,332,2007,70,08A
2,332,2007,70,08B
1,332,2007,70,11
2,332,2007,70,14
1,332,2007,70,18
3,332,2007,71,03
1,332,2007,71,04A
1,332,2007,71,04B
1,332,2007,71,05
6,332,2007,71,06
1,332,2007,71,08A
3,332,2007,71,08B
1,332,2007,71,10
5,332,2007,71,14
6,332,2007,71,18
1,332,2007,71,26
1,332,2007,72,03
1,332,2007,72,14
2,332,2007,72,26
2,332,2007,73,04A
1,332,2007,73,06
1,332,2007,73,07
1,332,2007,73,08B
1,332,2007,73,11
4,332,2007,73,18
1,332,2007,73,26
1,332,2007,75,05
7,332,2007,75,06
1,332,2007,75,14
1,332,2007,76,06
2,332,2007,76,08B
1,332,2007,76,11
4,332,2007,76,26
1,332,2007,77,03
1,332,2007,77,04A
3,332,2007,77,06
3,332,2007,77,08A
3,332,2007,77,08B
1,332,2007,77,14
1,332,2007,77,18
3,332,2007,77,26
1,333,2007,1,01A
1,333,2007,1,05
5,333,2007,1,06
3,333,2007,1,08B
3,333,2007,1,14
3,333,2007,1,18
1,333,2007,2,05
1,333,2007,2,06
2,333,2007,2,08B
1,333,2007,2,14
1,333,2007,2,17
2,333,2007,2,26
2,333,2007,3,06
2,333,2007,3,08A
1,333,2007,3,08B
1,333,2007,3,11
3,333,2007,3,14
4,333,2007,3,18
3,333,2007,3,26
3,333,2007,4,05
2,333,2007,4,06
1,333,2007,4,07
2,333,2007,4,14
1,333,2007,4,24
1,333,2007,4,26
1,333,2007,5,04B
1,333,2007,5,05
3,333,2007,5,06
1,333,2007,5,08B
1,333,2007,5,10
1,333,2007,5,14
1,333,2007,5,18
1,333,2007,5,26
2,333,2007,6,03
7,333,2007,6,06
1,333,2007,6,07
1,333,2007,6,08A
2,333,2007,6,08B
6,333,2007,6,14
1,333,2007,7,03
1,333,2007,7,04A
1,333,2007,7,05
6,333,2007,7,06
1,333,2007,7,07
1,333,2007,7,08B
1,333,2007,7,26
10,333,2007,8,06
1,333,2007,8,07
2,333,2007,8,08A
3,333,2007,8,08B
7,333,2007,8,11
3,333,2007,8,14
3,333,2007,8,16
2,333,2007,8,18
4,333,2007,8,26
1,333,2007,9,14
1,333,2007,9,26
1,333,2007,10,05
1,333,2007,11,03
2,333,2007,11,06
1,333,2007,11,08B
1,333,2007,11,14
1,333,2007,11,26
1,333,2007,13,05
1,333,2007,13,14
1,333,2007,13,26
1,333,2007,14,04A
1,333,2007,14,05
1,333,2007,14,06
1,333,2007,14,07
5,333,2007,14,08B
3,333,2007,14,11
2,333,2007,15,03
1,333,2007,15,04A
1,333,2007,15,04B
1,333,2007,15,05
3,333,2007,15,06
1,333,2007,15,07
1,333,2007,15,08B
5,333,2007,15,14
3,333,2007,15,26
1,333,2007,16,03
1,333,2007,16,06
1,333,2007,16,07
3,333,2007,16,08B
2,333,2007,16,14
1,333,2007,16,18
2,333,2007,16,26
2,333,2007,17,05
3,333,2007,17,06
1,333,2007,17,08B
1,333,2007,17,14
1,333,2007,18,08B
1,333,2007,18,14
1,333,2007,19,03
1,333,2007,19,04B
2,333,2007,19,05
2,333,2007,19,06
2,333,2007,19,07
1,333,2007,19,08A
3,333,2007,19,08B
1,333,2007,19,10
2,333,2007,19,11
1,333,2007,19,14
1,333,2007,19,15
1,333,2007,19,26
1,333,2007,20,05
2,333,2007,20,06
1,333,2007,20,08B
2,333,2007,20,10
1,333,2007,20,15
1,333,2007,20,20
1,333,2007,21,03
1,333,2007,21,04B
2,333,2007,21,05
2,333,2007,21,06
1,333,2007,21,26
1,333,2007,22,02
1,333,2007,22,03
1,333,2007,22,04B
1,333,2007,22,05
8,333,2007,22,06
1,333,2007,22,07
2,333,2007,22,08A
3,333,2007,22,08B
2,333,2007,22,11
1,333,2007,22,13
2,333,2007,22,14
1,333,2007,22,18
2,333,2007,23,04A
4,333,2007,23,05
4,333,2007,23,06
2,333,2007,23,07
1,333,2007,23,08A
1,333,2007,23,08B
2,333,2007,23,11
2,333,2007,23,14
2,333,2007,23,16
8,333,2007,23,18
2,333,2007,24,03
2,333,2007,24,04B
3,333,2007,24,05
4,333,2007,24,06
2,333,2007,24,08A
2,333,2007,24,08B
8,333,2007,24,14
1,333,2007,24,16
1,333,2007,24,18
1,333,2007,24,24
2,333,2007,24,26
2,333,2007,25,03
2,333,2007,25,04A
1,333,2007,25,04B
3,333,2007,25,05
10,333,2007,25,06
3,333,2007,25,07
8,333,2007,25,08A
13,333,2007,25,08B
2,333,2007,25,10
2,333,2007,25,11
3,333,2007,25,14
3,333,2007,25,16
1,333,2007,25,17
19,333,2007,25,18
1,333,2007,25,20
7,333,2007,25,26
1,333,2007,26,03
1,333,2007,26,04A
2,333,2007,26,06
2,333,2007,26,08B
1,333,2007,26,14
1,333,2007,26,15
1,333,2007,26,16
10,333,2007,26,18
1,333,2007,26,22
3,333,2007,26,26
2,333,2007,27,03
1,333,2007,27,04B
2,333,2007,27,05
3,333,2007,27,06
4,333,2007,27,08A
6,333,2007,27,08B
4,333,2007,27,14
1,333,2007,27,15
3,333,2007,27,16
3,333,2007,27,18
1,333,2007,28,02
2,333,2007,28,03
1,333,2007,28,04A
3,333,2007,28,05
9,333,2007,28,06
2,333,2007,28,08A
6,333,2007,28,08B
1,333,2007,28,11
3,333,2007,28,14
1,333,2007,28,15
3,333,2007,28,16
1,333,2007,28,18
1,333,2007,28,19
1,333,2007,28,24
1,333,2007,28,26
3,333,2007,29,03
2,333,2007,29,04B
5,333,2007,29,05
1,333,2007,29,06
1,333,2007,29,08A
2,333,2007,29,08B
7,333,2007,29,14
1,333,2007,29,15
7,333,2007,29,18
4,333,2007,29,26
1,333,2007,30,06
1,333,2007,30,07
4,333,2007,30,08B
1,333,2007,30,09
3,333,2007,30,18
2,333,2007,30,26
3,333,2007,31,05
3,333,2007,31,06
1,333,2007,31,08A
1,333,2007,31,08B
1,333,2007,31,11
4,333,2007,31,14
1,333,2007,31,26
2,333,2007,32,05
16,333,2007,32,06
1,333,2007,32,08A
1,333,2007,32,08B
2,333,2007,32,10
5,333,2007,32,11
1,333,2007,32,22
3,333,2007,32,26
3,333,2007,33,06
1,333,2007,33,07
4,333,2007,33,26
1,333,2007,34,06
1,333,2007,34,08A
1,333,2007,34,08B
2,333,2007,34,14
1,333,2007,35,04A
5,333,2007,35,06
3,333,2007,35,07
2,333,2007,35,08B
1,333,2007,35,14
3,333,2007,35,18
2,333,2007,37,08B
1,333,2007,37,15
2,333,2007,37,26
1,333,2007,38,02
2,333,2007,38,03
2,333,2007,38,04A
1,333,2007,38,04B
1,333,2007,38,05
2,333,2007,38,06
1,333,2007,38,07
3,333,2007,38,08B
3,333,2007,38,16
2,333,2007,38,26
1,333,2007,39,05
1,333,2007,39,06
1,333,2007,39,08B
1,333,2007,40,03
1,333,2007,40,04B
2,333,2007,40,06
2,333,2007,40,07
2,333,2007,40,08A
4,333,2007,40,08B
1,333,2007,40,18
2,333,2007,40,26
1,333,2007,41,04B
3,333,2007,41,05
4,333,2007,41,06
1,333,2007,41,07
1,333,2007,41,08A
1,333,2007,41,18
1,333,2007,42,02
2,333,2007,42,03
2,333,2007,42,06
1,333,2007,42,07
1,333,2007,42,08B
3,333,2007,42,14
5,333,2007,42,18
1,333,2007,42,26
2,333,2007,43,03
2,333,2007,43,04B
4,333,2007,43,05
5,333,2007,43,06
4,333,2007,43,07
1,333,2007,43,08A
3,333,2007,43,08B
6,333,2007,43,18
3,333,2007,43,26
4,333,2007,44,05
8,333,2007,44,06
1,333,2007,44,08A
2,333,2007,44,08B
1,333,2007,44,14
2,333,2007,44,18
1,333,2007,44,24
2,333,2007,44,26
1,333,2007,45,04B
1,333,2007,45,05
2,333,2007,45,06
2,333,2007,45,07
1,333,2007,45,08B
1,333,2007,45,14
2,333,2007,45,26
1,333,2007,46,03
4,333,2007,46,06
3,333,2007,46,07
1,333,2007,46,08A
3,333,2007,46,08B
1,333,2007,46,11
2,333,2007,46,14
1,333,2007,46,18
1,333,2007,46,26
1,333,2007,47,11
1,333,2007,47,14
1,333,2007,47,18
1,333,2007,48,05
2,333,2007,48,06
1,333,2007,48,08A
1,333,2007,48,11
1,333,2007,48,18
1,333,2007,48,24
1,333,2007,49,04A
3,333,2007,49,05
8,333,2007,49,06
7,333,2007,49,08B
2,333,2007,49,14
2,333,2007,49,18
4,333,2007,49,26
3,333,2007,50,06
2,333,2007,50,08A
2,333,2007,50,08B
1,333,2007,51,03
1,333,2007,51,05
1,333,2007,51,06
1,333,2007,51,14
1,333,2007,51,26
1,333,2007,52,03
2,333,2007,52,05
1,333,2007,52,06
1,333,2007,52,07
1,333,2007,52,08B
1,333,2007,52,14
1,333,2007,52,18
1,333,2007,52,26
1,333,2007,53,03
2,333,2007,53,05
2,333,2007,53,06
2,333,2007,53,08B
1,333,2007,53,11
1,333,2007,53,14
2,333,2007,53,18
1,333,2007,53,26
2,333,2007,54,03
1,333,2007,54,14
1,333,2007,54,15
1,333,2007,54,18
1,333,2007,55,06
1,333,2007,56,05
2,333,2007,56,08B
1,333,2007,56,10
1,333,2007,56,14
1,333,2007,56,17
1,333,2007,56,26
3,333,2007,58,06
1,333,2007,58,08A
3,333,2007,58,08B
3,333,2007,58,14
2,333,2007,59,08B
2,333,2007,60,06
1,333,2007,60,08A
1,333,2007,60,08B
1,333,2007,60,14
1,333,2007,60,26
2,333,2007,61,03
1,333,2007,61,04A
6,333,2007,61,05
4,333,2007,61,06
1,333,2007,61,08A
3,333,2007,61,08B
1,333,2007,61,11
7,333,2007,61,14
2,333,2007,61,26
1,333,2007,62,06
4,333,2007,62,08B
2,333,2007,62,14
1,333,2007,62,18
5,333,2007,63,05
1,333,2007,63,06
1,333,2007,63,07
1,333,2007,63,08B
1,333,2007,63,11
2,333,2007,63,14
1,333,2007,63,18
2,333,2007,64,18
1,333,2007,64,26
1,333,2007,65,04B
2,333,2007,65,05
2,333,2007,65,06
1,333,2007,65,08B
1,333,2007,65,11
1,333,2007,65,18
2,333,2007,66,03
1,333,2007,66,04A
2,333,2007,66,05
8,333,2007,66,06
2,333,2007,66,08A
1,333,2007,66,08B
1,333,2007,66,11
6,333,2007,66,14
1,333,2007,66,18
1,333,2007,66,24
2,333,2007,66,26
2,333,2007,67,03
2,333,2007,67,04B
3,333,2007,67,05
7,333,2007,67,06
5,333,2007,67,08A
5,333,2007,67,08B
2,333,2007,67,11
7,333,2007,67,14
1,333,2007,67,16
1,333,2007,67,18
4,333,2007,67,26
2,333,2007,68,03
1,333,2007,68,04A
6,333,2007,68,05
7,333,2007,68,06
1,333,2007,68,07
5,333,2007,68,08A
10,333,2007,68,08B
4,333,2007,68,14
6,333,2007,68,18
2,333,2007,68,26
1,333,2007,69,04B
2,333,2007,69,06
2,333,2007,69,07
2,333,2007,69,08A
5,333,2007,69,08B
1,333,2007,69,14
2,333,2007,69,18
2,333,2007,69,26
1,333,2007,70,03
2,333,2007,70,06
1,333,2007,70,08A
1,333,2007,70,18
