count,weekday,year,community_area,primary_type
56,6,2010,21,07
19,6,2010,21,08A
89,6,2010,21,08B
1,6,2010,21,09
1,6,2010,21,10
11,6,2010,21,11
71,6,2010,21,14
3,6,2010,21,15
3,6,2010,21,16
1,6,2010,21,17
33,6,2010,21,18
1,6,2010,21,20
1,6,2010,21,24
51,6,2010,21,26
2,6,2010,22,01A
6,6,2010,22,02
52,6,2010,22,03
14,6,2010,22,04A
34,6,2010,22,04B
100,6,2010,22,05
350,6,2010,22,06
108,6,2010,22,07
45,6,2010,22,08A
181,6,2010,22,08B
1,6,2010,22,09
1,6,2010,22,10
23,6,2010,22,11
159,6,2010,22,14
6,6,2010,22,15
1,6,2010,22,16
7,6,2010,22,17
58,6,2010,22,18
4,6,2010,22,20
7,6,2010,22,22
6,6,2010,22,24
98,6,2010,22,26
5,6,2010,23,01A
4,6,2010,23,02
61,6,2010,23,03
31,6,2010,23,04A
68,6,2010,23,04B
63,6,2010,23,05
177,6,2010,23,06
96,6,2010,23,07
64,6,2010,23,08A
283,6,2010,23,08B
3,6,2010,23,09
3,6,2010,23,10
20,6,2010,23,11
1,6,2010,23,12
1,6,2010,23,13
169,6,2010,23,14
20,6,2010,23,15
19,6,2010,23,16
4,6,2010,23,17
325,6,2010,23,18
10,6,2010,23,19
10,6,2010,23,20
4,6,2010,23,22
12,6,2010,23,24
139,6,2010,23,26
4,6,2010,24,02
75,6,2010,24,03
15,6,2010,24,04A
39,6,2010,24,04B
93,6,2010,24,05
678,6,2010,24,06
80,6,2010,24,07
40,6,2010,24,08A
211,6,2010,24,08B
3,6,2010,24,09
5,6,2010,24,10
66,6,2010,24,11
1,6,2010,24,13
236,6,2010,24,14
7,6,2010,24,15
14,6,2010,24,16
5,6,2010,24,17
57,6,2010,24,18
1,6,2010,24,19
2,6,2010,24,20
3,6,2010,24,22
7,6,2010,24,24
78,6,2010,24,26
6,6,2010,25,01A
19,6,2010,25,02
165,6,2010,25,03
55,6,2010,25,04A
132,6,2010,25,04B
172,6,2010,25,05
403,6,2010,25,06
134,6,2010,25,07
138,6,2010,25,08A
557,6,2010,25,08B
4,6,2010,25,09
13,6,2010,25,10
59,6,2010,25,11
1,6,2010,25,12
1,6,2010,25,13
270,6,2010,25,14
38,6,2010,25,15
34,6,2010,25,16
6,6,2010,25,17
768,6,2010,25,18
29,6,2010,25,19
7,6,2010,25,20
8,6,2010,25,22
27,6,2010,25,24
304,6,2010,25,26
4,6,2010,26,01A
6,6,2010,26,02
50,6,2010,26,03
16,6,2010,26,04A
30,6,2010,26,04B
24,6,2010,26,05
112,6,2010,26,06
41,6,2010,26,07
23,6,2010,26,08A
193,6,2010,26,08B
1,6,2010,26,09
22,6,2010,26,11
72,6,2010,26,14
13,6,2010,26,15
17,6,2010,26,16
2,6,2010,26,17
198,6,2010,26,18
3,6,2010,26,19
5,6,2010,26,22
3,6,2010,26,24
47,6,2010,26,26
3,6,2010,27,01A
4,6,2010,27,02
45,6,2010,27,03
17,6,2010,27,04A
31,6,2010,27,04B
39,6,2010,27,05
104,6,2010,27,06
36,6,2010,27,07
41,6,2010,27,08A
179,6,2010,27,08B
1,6,2010,27,09
2,6,2010,27,10
16,6,2010,27,11
78,6,2010,27,14
11,6,2010,27,15
16,6,2010,27,16
1,6,2010,27,17
163,6,2010,27,18
5,6,2010,27,19
6,6,2010,27,20
1,6,2010,27,22
5,6,2010,27,24
68,6,2010,27,26
1,6,2010,28,01A
6,6,2010,28,02
41,6,2010,28,03
12,6,2010,28,04A
20,6,2010,28,04B
51,6,2010,28,05
514,6,2010,28,06
75,6,2010,28,07
54,6,2010,28,08A
175,6,2010,28,08B
3,6,2010,28,09
7,6,2010,28,10
38,6,2010,28,11
159,6,2010,28,14
5,6,2010,28,15
3,6,2010,28,16
4,6,2010,28,17
60,6,2010,28,18
2,6,2010,28,20
4,6,2010,28,22
5,6,2010,28,24
116,6,2010,28,26
7,6,2010,29,01A
9,6,2010,29,02
51,6,2010,29,03
28,6,2010,29,04A
58,6,2010,29,04B
70,6,2010,29,05
180,6,2010,29,06
54,6,2010,29,07
69,6,2010,29,08A
318,6,2010,29,08B
1,6,2010,29,09
3,6,2010,29,10
17,6,2010,29,11
171,6,2010,29,14
15,6,2010,29,15
5,6,2010,29,16
3,6,2010,29,17
236,6,2010,29,18
11,6,2010,29,19
7,6,2010,29,20
4,6,2010,29,22
7,6,2010,29,24
113,6,2010,29,26
2,6,2010,30,01A
6,6,2010,30,02
51,6,2010,30,03
18,6,2010,30,04A
41,6,2010,30,04B
32,6,2010,30,05
111,6,2010,30,06
78,6,2010,30,07
41,6,2010,30,08A
172,6,2010,30,08B
2,6,2010,30,09
3,6,2010,30,10
8,6,2010,30,11
130,6,2010,30,14
16,6,2010,30,15
17,6,2010,30,16
5,6,2010,30,17
72,6,2010,30,18
1,6,2010,30,20
2,6,2010,30,22
39,6,2010,30,24
90,6,2010,30,26
1,6,2010,31,01A
7,6,2010,31,03
5,6,2010,31,04A
20,6,2010,31,04B
22,6,2010,31,05
96,6,2010,31,06
29,6,2010,31,07
18,6,2010,31,08A
88,6,2010,31,08B
1,6,2010,31,10
4,6,2010,31,11
1,6,2010,31,13
91,6,2010,31,14
4,6,2010,31,15
1,6,2010,31,16
3,6,2010,31,17
43,6,2010,31,18
2,6,2010,31,20
7,6,2010,31,22
13,6,2010,31,24
44,6,2010,31,26
1,6,2010,32,02
36,6,2010,32,03
3,6,2010,32,04A
6,6,2010,32,04B
20,6,2010,32,05
585,6,2010,32,06
17,6,2010,32,07
28,6,2010,32,08A
89,6,2010,32,08B
1,6,2010,32,09
8,6,2010,32,10
71,6,2010,32,11
58,6,2010,32,14
1,6,2010,32,15
1,6,2010,32,16
41,6,2010,32,18
3,6,2010,32,22
10,6,2010,32,24
73,6,2010,32,26
2,6,2010,33,02
4,6,2010,33,03
4,6,2010,33,04A
4,6,2010,33,04B
6,6,2010,33,05
134,6,2010,33,06
9,6,2010,33,07
17,6,2010,33,08A
48,6,2010,33,08B
1,6,2010,33,10
20,6,2010,33,11
28,6,2010,33,14
10,6,2010,33,18
1,6,2010,33,22
3,6,2010,33,24
39,6,2010,33,26
1,6,2010,34,01A
9,6,2010,34,03
3,6,2010,34,04A
3,6,2010,34,04B
9,6,2010,34,05
65,6,2010,34,06
14,6,2010,34,07
7,6,2010,34,08A
26,6,2010,34,08B
1,6,2010,34,10
7,6,2010,34,11
1,6,2010,34,12
24,6,2010,34,14
2,6,2010,34,16
7,6,2010,34,18
2,6,2010,34,24
11,6,2010,34,26
3,6,2010,35,02
9,6,2010,35,03
5,6,2010,35,04A
13,6,2010,35,04B
14,6,2010,35,05
89,6,2010,35,06
20,6,2010,35,07
21,6,2010,35,08A
54,6,2010,35,08B
2,6,2010,35,10
8,6,2010,35,11
41,6,2010,35,14
1,6,2010,35,17
29,6,2010,35,18
2,6,2010,35,19
1,6,2010,35,20
2,6,2010,35,24
49,6,2010,35,26
3,6,2010,36,03
2,6,2010,36,04A
8,6,2010,36,04B
3,6,2010,36,05
29,6,2010,36,06
7,6,2010,36,07
4,6,2010,36,08A
32,6,2010,36,08B
14,6,2010,36,14
10,6,2010,36,18
14,6,2010,36,26
2,6,2010,37,02
9,6,2010,37,03
3,6,2010,37,04A
4,6,2010,37,04B
9,6,2010,37,05
25,6,2010,37,06
11,6,2010,37,07
2,6,2010,37,08A
28,6,2010,37,08B
3,6,2010,37,11
10,6,2010,37,14
4,6,2010,37,15
22,6,2010,37,18
1,6,2010,37,24
24,6,2010,37,26
2,6,2010,38,01A
3,6,2010,38,02
29,6,2010,38,03
10,6,2010,38,04A
21,6,2010,38,04B
30,6,2010,38,05
93,6,2010,38,06
37,6,2010,38,07
32,6,2010,38,08A
103,6,2010,38,08B
2,6,2010,38,09
1,6,2010,38,10
7,6,2010,38,11
60,6,2010,38,14
8,6,2010,38,15
9,6,2010,38,16
2,6,2010,38,17
74,6,2010,38,18
3,6,2010,38,19
4,6,2010,38,20
62,6,2010,38,26
8,6,2010,39,03
6,6,2010,39,04A
5,6,2010,39,04B
15,6,2010,39,05
83,6,2010,39,06
15,6,2010,39,07
19,6,2010,39,08A
34,6,2010,39,08B
1,6,2010,39,09
1,6,2010,39,10
5,6,2010,39,11
35,6,2010,39,14
2,6,2010,39,15
2,6,2010,39,17
19,6,2010,39,18
1,6,2010,39,20
1,6,2010,39,24
40,6,2010,39,26
15,6,2010,40,03
7,6,2010,40,04A
19,6,2010,40,04B
23,6,2010,40,05
68,6,2010,40,06
28,6,2010,40,07
22,6,2010,40,08A
106,6,2010,40,08B
3,6,2010,40,09
1,6,2010,40,10
9,6,2010,40,11
43,6,2010,40,14
8,6,2010,40,15
10,6,2010,40,16
2,6,2010,40,17
86,6,2010,40,18
3,6,2010,40,19
4,6,2010,40,20
3,6,2010,40,22
4,6,2010,40,24
46,6,2010,40,26
1,6,2010,41,02
12,6,2010,41,03
1,6,2010,41,04A
3,6,2010,41,04B
23,6,2010,41,05
125,6,2010,41,06
12,6,2010,41,07
15,6,2010,41,08A
31,6,2010,41,08B
9,6,2010,41,11
37,6,2010,41,14
3,6,2010,41,15
3,6,2010,41,17
11,6,2010,41,18
1,6,2010,41,24
32,6,2010,41,26
1,6,2010,42,01A
3,6,2010,42,02
42,6,2010,42,03
13,6,2010,42,04A
37,6,2010,42,04B
51,6,2010,42,05
96,6,2010,42,06
21,6,2010,42,07
45,6,2010,42,08A
157,6,2010,42,08B
1,6,2010,42,09
1,6,2010,42,10
18,6,2010,42,11
98,6,2010,42,14
16,6,2010,42,15
3,6,2010,42,16
1,6,2010,42,17
127,6,2010,42,18
1,6,2010,42,19
3,6,2010,42,20
6,6,2010,42,24
101,6,2010,42,26
2,6,2010,43,01A
6,6,2010,43,02
69,6,2010,43,03
34,6,2010,43,04A
61,6,2010,43,04B
144,6,2010,43,05
236,6,2010,43,06
65,6,2010,43,07
82,6,2010,43,08A
317,6,2010,43,08B
1,6,2010,43,09
4,6,2010,43,10
53,6,2010,43,11
1,6,2010,43,12
186,6,2010,43,14
23,6,2010,43,15
3,6,2010,43,16
4,6,2010,43,17
144,6,2010,43,18
2,6,2010,43,19
4,6,2010,43,20
10,6,2010,43,24
180,6,2010,43,26
1,6,2010,44,01A
3,6,2010,44,02
72,6,2010,44,03
16,6,2010,44,04A
32,6,2010,44,04B
65,6,2010,44,05
176,6,2010,44,06
57,6,2010,44,07
47,6,2010,44,08A
167,6,2010,44,08B
1,6,2010,44,09
3,6,2010,44,10
18,6,2010,44,11
122,6,2010,44,14
15,6,2010,44,15
18,6,2010,44,16
3,6,2010,44,17
81,6,2010,44,18
2,6,2010,44,19
3,6,2010,44,20
1,6,2010,44,22
8,6,2010,44,24
81,6,2010,44,26
2,6,2010,45,02
14,6,2010,45,03
3,6,2010,45,04A
13,6,2010,45,04B
22,6,2010,45,05
40,6,2010,45,06
5,6,2010,45,07
11,6,2010,45,08A
49,6,2010,45,08B
1,6,2010,45,09
1,6,2010,45,10
6,6,2010,45,11
27,6,2010,45,14
2,6,2010,45,15
2,6,2010,45,17
14,6,2010,45,18
3,6,2010,45,24
9,6,2010,45,26
2,6,2010,46,01A
8,6,2010,46,02
43,6,2010,46,03
23,6,2010,46,04A
36,6,2010,46,04B
75,6,2010,46,05
117,6,2010,46,06
34,6,2010,46,07
44,6,2010,46,08A
149,6,2010,46,08B
2,6,2010,46,09
2,6,2010,46,10
11,6,2010,46,11
102,6,2010,46,14
13,6,2010,46,15
3,6,2010,46,16
3,6,2010,46,17
104,6,2010,46,18
3,6,2010,46,19
1,6,2010,46,20
1,6,2010,46,22
3,6,2010,46,24
81,6,2010,46,26
3,6,2010,47,03
2,6,2010,47,04A
3,6,2010,47,04B
3,6,2010,47,05
9,6,2010,47,06
1,6,2010,47,07
2,6,2010,47,08A
13,6,2010,47,08B
1,6,2010,47,11
7,6,2010,47,14
13,6,2010,47,18
1,6,2010,47,24
7,6,2010,47,26
1,6,2010,48,01A
1,6,2010,48,02
15,6,2010,48,03
3,6,2010,48,04A
11,6,2010,48,04B
17,6,2010,48,05
46,6,2010,48,06
18,6,2010,48,07
8,6,2010,48,08A
37,6,2010,48,08B
1,6,2010,48,10
8,6,2010,48,11
43,6,2010,48,14
4,6,2010,48,15
1,6,2010,48,17
15,6,2010,48,18
2,6,2010,48,20
1,6,2010,48,24
32,6,2010,48,26
3,6,2010,49,01A
4,6,2010,49,02
44,6,2010,49,03
24,6,2010,49,04A
49,6,2010,49,04B
83,6,2010,49,05
177,6,2010,49,06
54,6,2010,49,07
45,6,2010,49,08A
221,6,2010,49,08B
5,6,2010,49,09
1,6,2010,49,10
18,6,2010,49,11
1,6,2010,49,13
159,6,2010,49,14
19,6,2010,49,15
16,6,2010,49,16
2,6,2010,49,17
162,6,2010,49,18
3,6,2010,49,19
3,6,2010,49,20
3,6,2010,49,22
17,6,2010,49,24
106,6,2010,49,26
6,6,2010,50,03
5,6,2010,50,04A
4,6,2010,50,04B
9,6,2010,50,05
26,6,2010,50,06
4,6,2010,50,07
13,6,2010,50,08A
43,6,2010,50,08B
5,6,2010,50,11
23,6,2010,50,14
2,6,2010,50,15
8,6,2010,50,18
1,6,2010,50,19
2,6,2010,50,20
23,6,2010,50,26
1,6,2010,51,02
15,6,2010,51,03
3,6,2010,51,04A
10,6,2010,51,04B
34,6,2010,51,05
58,6,2010,51,06
15,6,2010,51,07
16,6,2010,51,08A
60,6,2010,51,08B
3,6,2010,51,10
6,6,2010,51,11
43,6,2010,51,14
3,6,2010,51,15
19,6,2010,51,18
2,6,2010,51,19
3,6,2010,51,20
2,6,2010,51,24
37,6,2010,51,26
1,6,2010,52,02
7,6,2010,52,03
6,6,2010,52,04A
7,6,2010,52,04B
15,6,2010,52,05
36,6,2010,52,06
11,6,2010,52,07
12,6,2010,52,08A
44,6,2010,52,08B
1,6,2010,52,10
1,6,2010,52,11
59,6,2010,52,14
2,6,2010,52,15
1,6,2010,52,17
23,6,2010,52,18
1,6,2010,52,20
2,6,2010,52,24
12,6,2010,52,26
1,6,2010,53,01A
7,6,2010,53,02
40,6,2010,53,03
22,6,2010,53,04A
36,6,2010,53,04B
61,6,2010,53,05
111,6,2010,53,06
43,6,2010,53,07
46,6,2010,53,08A
170,6,2010,53,08B
2,6,2010,53,10
8,6,2010,53,11
1,6,2010,53,12
99,6,2010,53,14
14,6,2010,53,15
2,6,2010,53,16
3,6,2010,53,17
80,6,2010,53,18
3,6,2010,53,19
2,6,2010,53,20
11,6,2010,53,24
75,6,2010,53,26
11,6,2010,54,03
5,6,2010,54,04A
11,6,2010,54,04B
11,6,2010,54,05
16,6,2010,54,06
11,6,2010,54,07
11,6,2010,54,08A
52,6,2010,54,08B
2,6,2010,54,11
24,6,2010,54,14
4,6,2010,54,15
1,6,2010,54,17
22,6,2010,54,18
1,6,2010,54,20
3,6,2010,54,24
18,6,2010,54,26
1,6,2010,55,04A
12,6,2010,55,05
17,6,2010,55,06
4,6,2010,55,07
8,6,2010,55,08A
18,6,2010,55,08B
22,6,2010,55,14
1,6,2010,55,17
6,6,2010,55,18
1,6,2010,55,22
1,6,2010,55,24
9,6,2010,55,26
1,6,2010,56,02
5,6,2010,56,03
1,6,2010,56,04A
8,6,2010,56,04B
21,6,2010,56,05
71,6,2010,56,06
21,6,2010,56,07
14,6,2010,56,08A
53,6,2010,56,08B
1,6,2010,56,10
17,6,2010,56,11
60,6,2010,56,14
16,6,2010,56,16
2,6,2010,56,17
36,6,2010,56,18
2,6,2010,56,20
1,6,2010,56,22
1,6,2010,56,24
33,6,2010,56,26
8,6,2010,57,03
2,6,2010,57,04A
3,6,2010,57,04B
8,6,2010,57,05
35,6,2010,57,06
18,6,2010,57,07
5,6,2010,57,08A
20,6,2010,57,08B
1,6,2010,57,10
3,6,2010,57,11
38,6,2010,57,14
6,6,2010,57,16
8,6,2010,57,18
1,6,2010,57,22
1,6,2010,57,24
18,6,2010,57,26
2,6,2010,58,01A
1,6,2010,58,02
10,6,2010,58,03
4,6,2010,58,04A
16,6,2010,58,04B
32,6,2010,58,05
69,6,2010,58,06
39,6,2010,58,07
18,6,2010,58,08A
83,6,2010,58,08B
1,6,2010,58,09
3,6,2010,58,10
10,6,2010,58,11
49,6,2010,58,14
3,6,2010,58,15
4,6,2010,58,16
2,6,2010,58,17
33,6,2010,58,18
1,6,2010,58,20
4,6,2010,58,22
8,6,2010,58,24
51,6,2010,58,26
1,6,2010,59,02
5,6,2010,59,03
5,6,2010,59,04A
5,6,2010,59,04B
10,6,2010,59,05
45,6,2010,59,06
8,6,2010,59,07
11,6,2010,59,08A
36,6,2010,59,08B
3,6,2010,59,10
4,6,2010,59,11
34,6,2010,59,14
2,6,2010,59,15
1,6,2010,59,17
16,6,2010,59,18
2,6,2010,59,24
11,6,2010,59,26
3,6,2010,60,02
15,6,2010,60,03
4,6,2010,60,04A
12,6,2010,60,04B
21,6,2010,60,05
70,6,2010,60,06
13,6,2010,60,07
16,6,2010,60,08A
48,6,2010,60,08B
1,6,2010,60,09
9,6,2010,60,11
1,6,2010,60,13
69,6,2010,60,14
2,6,2010,60,16
20,6,2010,60,18
1,6,2010,60,20
4,6,2010,60,24
31,6,2010,60,26
5,6,2010,61,02
21,6,2010,61,03
29,6,2010,61,04A
40,6,2010,61,04B
70,6,2010,61,05
156,6,2010,61,06
62,6,2010,61,07
48,6,2010,61,08A
190,6,2010,61,08B
2,6,2010,61,09
1,6,2010,61,10
16,6,2010,61,11
2,6,2010,61,13
131,6,2010,61,14
29,6,2010,61,15
7,6,2010,61,16
180,6,2010,61,18
4,6,2010,61,19
3,6,2010,61,20
6,6,2010,61,22
18,6,2010,61,24
84,6,2010,61,26
1,6,2010,62,02
4,6,2010,62,03
1,6,2010,62,04A
5,6,2010,62,04B
12,6,2010,62,05
31,6,2010,62,06
8,6,2010,62,07
8,6,2010,62,08A
24,6,2010,62,08B
2,6,2010,62,10
6,6,2010,62,11
31,6,2010,62,14
1,6,2010,62,15
1,6,2010,62,17
13,6,2010,62,18
1,6,2010,62,19
3,6,2010,62,24
19,6,2010,62,26
1,6,2010,63,01A
4,6,2010,63,02
20,6,2010,63,03
7,6,2010,63,04A
15,6,2010,63,04B
30,6,2010,63,05
71,6,2010,63,06
55,6,2010,63,07
20,6,2010,63,08A
83,6,2010,63,08B
5,6,2010,63,09
6,6,2010,63,11
83,6,2010,63,14
7,6,2010,63,15
2,6,2010,63,16
2,6,2010,63,17
64,6,2010,63,18
1,6,2010,63,19
2,6,2010,63,20
5,6,2010,63,24
35,6,2010,63,26
1,6,2010,64,02
2,6,2010,64,03
3,6,2010,64,04A
3,6,2010,64,04B
14,6,2010,64,05
33,6,2010,64,06
14,6,2010,64,07
10,6,2010,64,08A
44,6,2010,64,08B
2,6,2010,64,10
6,6,2010,64,11
62,6,2010,64,14
15,6,2010,64,18
3,6,2010,64,20
2,6,2010,64,24
25,6,2010,64,26
2,6,2010,65,02
16,6,2010,65,03
8,6,2010,65,04A
8,6,2010,65,04B
22,6,2010,65,05
94,6,2010,65,06
20,6,2010,65,07
12,6,2010,65,08A
61,6,2010,65,08B
1,6,2010,65,09
2,6,2010,65,10
7,6,2010,65,11
82,6,2010,65,14
2,6,2010,65,15
1,6,2010,65,17
25,6,2010,65,18
3,6,2010,65,20
1,6,2010,65,22
4,6,2010,65,24
31,6,2010,65,26
3,6,2010,66,01A
7,6,2010,66,02
81,6,2010,66,03
25,6,2010,66,04A
35,6,2010,66,04B
111,6,2010,66,05
213,6,2010,66,06
91,6,2010,66,07
54,6,2010,66,08A
219,6,2010,66,08B
3,6,2010,66,09
5,6,2010,66,10
18,6,2010,66,11
1,6,2010,66,13
159,6,2010,66,14
21,6,2010,66,15
16,6,2010,66,16
7,6,2010,66,17
204,6,2010,66,18
6,6,2010,66,19
2,6,2010,66,20
1,6,2010,66,22
23,6,2010,66,24
114,6,2010,66,26
7,6,2010,67,01A
8,6,2010,67,02
56,6,2010,67,03
28,6,2010,67,04A
58,6,2010,67,04B
95,6,2010,67,05
181,6,2010,67,06
69,6,2010,67,07
68,6,2010,67,08A
297,6,2010,67,08B
1,6,2010,67,09
4,6,2010,67,10
13,6,2010,67,11
182,6,2010,67,14
31,6,2010,67,15
8,6,2010,67,16
4,6,2010,67,17
238,6,2010,67,18
4,6,2010,67,19
4,6,2010,67,20
1,6,2010,67,22
17,6,2010,67,24
118,6,2010,67,26
2,6,2010,68,01A
6,6,2010,68,02
71,6,2010,68,03
21,6,2010,68,04A
56,6,2010,68,04B
107,6,2010,68,05
178,6,2010,68,06
53,6,2010,68,07
65,6,2010,68,08A
277,6,2010,68,08B
2,6,2010,68,09
3,6,2010,68,10
12,6,2010,68,11
133,6,2010,68,14
24,6,2010,68,15
7,6,2010,68,16
2,6,2010,68,17
155,6,2010,68,18
4,6,2010,68,19
6,6,2010,68,20
9,6,2010,68,24
91,6,2010,68,26
1,6,2010,69,01A
9,6,2010,69,02
47,6,2010,69,03
23,6,2010,69,04A
54,6,2010,69,04B
67,6,2010,69,05
161,6,2010,69,06
83,6,2010,69,07
57,6,2010,69,08A
244,6,2010,69,08B
2,6,2010,69,09
2,6,2010,69,10
24,6,2010,69,11
144,6,2010,69,14
19,6,2010,69,15
3,6,2010,69,16
1,6,2010,69,17
156,6,2010,69,18
4,6,2010,69,19
3,6,2010,69,20
2,6,2010,69,22
12,6,2010,69,24
116,6,2010,69,26
2,6,2010,70,02
12,6,2010,70,03
6,6,2010,70,04A
10,6,2010,70,04B
33,6,2010,70,05
78,6,2010,70,06
23,6,2010,70,07
26,6,2010,70,08A
63,6,2010,70,08B
1,6,2010,70,09
12,6,2010,70,11
64,6,2010,70,14
5,6,2010,70,15
1,6,2010,70,16
1,6,2010,70,17
26,6,2010,70,18
1,6,2010,70,22
4,6,2010,70,24
44,6,2010,70,26
3,6,2010,71,01A
7,6,2010,71,02
69,6,2010,71,03
28,6,2010,71,04A
48,6,2010,71,04B
126,6,2010,71,05
174,6,2010,71,06
52,6,2010,71,07
57,6,2010,71,08A
271,6,2010,71,08B
1,6,2010,71,09
5,6,2010,71,10
19,6,2010,71,11
1,6,2010,71,12
153,6,2010,71,14
27,6,2010,71,15
10,6,2010,71,16
4,6,2010,71,17
220,6,2010,71,18
7,6,2010,71,19
3,6,2010,71,20
4,6,2010,71,22
12,6,2010,71,24
151,6,2010,71,26
3,6,2010,72,03
1,6,2010,72,04A
2,6,2010,72,04B
10,6,2010,72,05
52,6,2010,72,06
7,6,2010,72,07
4,6,2010,72,08A
19,6,2010,72,08B
1,6,2010,72,09
2,6,2010,72,10
11,6,2010,72,11
33,6,2010,72,14
3,6,2010,72,18
2,6,2010,72,24
24,6,2010,72,26
2,6,2010,73,02
24,6,2010,73,03
12,6,2010,73,04A
25,6,2010,73,04B
36,6,2010,73,05
84,6,2010,73,06
22,6,2010,73,07
29,6,2010,73,08A
112,6,2010,73,08B
2,6,2010,73,09
4,6,2010,73,10
15,6,2010,73,11
1,6,2010,73,13
69,6,2010,73,14
7,6,2010,73,15
2,6,2010,73,17
52,6,2010,73,18
3,6,2010,73,20
4,6,2010,73,24
61,6,2010,73,26
1,6,2010,74,02
1,6,2010,74,04A
2,6,2010,74,04B
9,6,2010,74,05
27,6,2010,74,06
2,6,2010,74,07
7,6,2010,74,08A
11,6,2010,74,08B
1,6,2010,74,10
6,6,2010,74,11
27,6,2010,74,14
1,6,2010,74,15
6,6,2010,74,18
1,6,2010,74,22
22,6,2010,74,26
1,6,2010,75,01A
2,6,2010,75,02
12,6,2010,75,03
13,6,2010,75,04A
10,6,2010,75,04B
35,6,2010,75,05
85,6,2010,75,06
12,6,2010,75,07
17,6,2010,75,08A
54,6,2010,75,08B
2,6,2010,75,10
8,6,2010,75,11
57,6,2010,75,14
5,6,2010,75,15
1,6,2010,75,16
39,6,2010,75,18
2,6,2010,75,19
3,6,2010,75,20
1,6,2010,75,22
4,6,2010,75,24
52,6,2010,75,26
2,6,2010,76,03
1,6,2010,76,04A
2,6,2010,76,04B
2,6,2010,76,05
66,6,2010,76,06
8,6,2010,76,07
7,6,2010,76,08A
34,6,2010,76,08B
1,6,2010,76,10
25,6,2010,76,11
14,6,2010,76,14
2,6,2010,76,15
1,6,2010,76,16
4,6,2010,76,18
1,6,2010,76,24
71,6,2010,76,26
5,6,2010,77,02
26,6,2010,77,03
3,6,2010,77,04A
14,6,2010,77,04B
37,6,2010,77,05
134,6,2010,77,06
15,6,2010,77,07
18,6,2010,77,08A
75,6,2010,77,08B
16,6,2010,77,11
44,6,2010,77,14
3,6,2010,77,15
24,6,2010,77,18
3,6,2010,77,20
2,6,2010,77,22
3,6,2010,77,24
47,6,2010,77,26
3,6,2010,,05
9,6,2010,,06
2,6,2010,,08A
4,6,2010,,08B
1,6,2010,,10
3,6,2010,,14
1,6,2010,,18
6,6,2010,,26
1,6,2011,0,08B
1,6,2011,1,01A
4,6,2011,1,02
25,6,2011,1,03
5,6,2011,1,04A
24,6,2011,1,04B
20,6,2011,1,05
159,6,2011,1,06
29,6,2011,1,07
27,6,2011,1,08A
135,6,2011,1,08B
1,6,2011,1,09
4,6,2011,1,10
18,6,2011,1,11
98,6,2011,1,14
5,6,2011,1,15
1,6,2011,1,16
12,6,2011,1,17
46,6,2011,1,18
1,6,2011,1,19
3,6,2011,1,20
2,6,2011,1,22
9,6,2011,1,24
82,6,2011,1,26
6,6,2011,2,02
26,6,2011,2,03
6,6,2011,2,04A
10,6,2011,2,04B
75,6,2011,2,05
131,6,2011,2,06
27,6,2011,2,07
29,6,2011,2,08A
92,6,2011,2,08B
2,6,2011,2,09
3,6,2011,2,10
17,6,2011,2,11
1,6,2011,2,13
106,6,2011,2,14
4,6,2011,2,15
1,6,2011,2,16
5,6,2011,2,17
30,6,2011,2,18
2,6,2011,2,20
3,6,2011,2,22
3,6,2011,2,24
52,6,2011,2,26
8,6,2011,3,02
21,6,2011,3,03
17,6,2011,3,04A
13,6,2011,3,04B
26,6,2011,3,05
189,6,2011,3,06
25,6,2011,3,07
32,6,2011,3,08A
78,6,2011,3,08B
1,6,2011,3,10
28,6,2011,3,11
68,6,2011,3,14
4,6,2011,3,15
1,6,2011,3,16
3,6,2011,3,17
88,6,2011,3,18
1,6,2011,3,20
5,6,2011,3,24
60,6,2011,3,26
4,6,2011,4,02
8,6,2011,4,03
2,6,2011,4,04A
6,6,2011,4,04B
13,6,2011,4,05
99,6,2011,4,06
24,6,2011,4,07
9,6,2011,4,08A
42,6,2011,4,08B
1,6,2011,4,10
8,6,2011,4,11
46,6,2011,4,14
1,6,2011,4,15
3,6,2011,4,17
15,6,2011,4,18
1,6,2011,4,19
2,6,2011,4,20
5,6,2011,4,22
2,6,2011,4,24
27,6,2011,4,26
3,6,2011,5,02
5,6,2011,5,03
1,6,2011,5,04A
3,6,2011,5,04B
27,6,2011,5,05
99,6,2011,5,06
22,6,2011,5,07
6,6,2011,5,08A
34,6,2011,5,08B
3,6,2011,5,10
21,6,2011,5,11
1,6,2011,5,13
49,6,2011,5,14
1,6,2011,5,17
6,6,2011,5,18
25,6,2011,5,26
1,6,2011,6,01A
9,6,2011,6,02
53,6,2011,6,03
5,6,2011,6,04A
15,6,2011,6,04B
66,6,2011,6,05
542,6,2011,6,06
63,6,2011,6,07
29,6,2011,6,08A
184,6,2011,6,08B
3,6,2011,6,10
80,6,2011,6,11
1,6,2011,6,12
137,6,2011,6,14
3,6,2011,6,15
4,6,2011,6,16
5,6,2011,6,17
42,6,2011,6,18
3,6,2011,6,22
17,6,2011,6,24
69,6,2011,6,26
1,6,2011,7,01A
5,6,2011,7,02
28,6,2011,7,03
2,6,2011,7,04A
13,6,2011,7,04B
48,6,2011,7,05
447,6,2011,7,06
42,6,2011,7,07
23,6,2011,7,08A
